No.,Depth,Distance,Speed,Density,Shear wave velocity of soil,Z-vibration,Vibration level for 1Hz,1.25,1.6,2,2.5,3.15,4,5,6.3,8,10,12.5,16,20,25,31.5,40,50,63,80
726,24,65,45,1900,300,43.41208987,-9.984264,-6.918724,-5.024102,-4.866429,-3.321862,-1.85894,0.284616,2.706098,20.512851,25.458594,30.246496,29.996587,31.891744,41.023869,41.623775,39.015852,41.154696,46.036979,50.399111,47.166621
727,15,75,75,1700,250,58.82371889,-4.138061,-0.980631,1.169463,1.576086,3.681134,6.610861,19.414518,37.268921,32.896111,38.053729,40.802935,43.009036,45.671298,50.370624,62.190886,59.756077,57.735029,48.143056,44.078118,36.414596
728,24,100,30,2000,250,39.12885282,-7.476326,-4.490095,-2.757462,-2.739237,-1.206859,1.485891,15.759568,23.159767,19.712711,21.796734,21.684267,25.493003,25.936428,36.379917,37.156632,36.381193,43.830767,40.768635,30.998819,21.710868
729,18,25,45,2000,200,57.45389855,0.870111,3.911225,4.526726,6.013453,6.820084,8.641759,24.478179,29.918791,25.644505,28.110664,29.967458,35.647584,37.52639,46.562667,52.415539,49.646214,57.240819,57.982031,65.863584,71.426547
730,21,20,75,1700,200,70.38985713,20.053282,23.48074,23.571066,29.538289,34.81054,33.484756,30.642601,38.346278,36.006802,38.647596,43.806861,49.725436,55.206944,58.981515,69.792751,76.18347,68.885586,65.384864,57.543946,47.654422
731,18,35,75,1900,250,61.54880343,1.826932,4.908458,5.434426,7.347434,7.216347,5.958517,27.066141,37.900943,29.850657,37.915405,41.904794,46.301745,46.381602,54.75317,63.605531,64.383781,58.925066,60.629019,56.173543,52.817263
732,18,0,30,2000,350,46.13427215,-3.170656,-0.515068,3.12212,2.875909,5.173827,3.965941,7.995246,19.13105,23.318375,26.617023,27.91327,31.12897,33.919526,39.279966,42.045603,44.670306,48.234124,49.455037,52.406367,55.848387
733,15,30,60,1800,200,59.89100385,6.51886,9.086001,11.398326,11.252038,14.43528,15.223859,23.383448,34.631218,32.056152,41.434712,41.576093,42.954563,47.727857,50.347752,58.925414,61.621497,61.480267,61.76454,65.437367,64.744152
734,21,20,60,2000,300,54.34047665,-16.810782,-7.228237,-9.715709,-6.707543,0.757141,3.407311,3.59185,15.824518,33.714076,34.803743,30.594638,20.335841,39.073011,40.404495,47.802014,56.335231,56.100895,58.107987,61.394838,63.797577
735,24,55,75,1900,200,62.12313449,-5.076977,-0.268303,5.506911,9.533563,29.542226,29.80592,30.161169,40.291416,35.23811,41.29665,40.63046,48.157538,53.424754,56.11572,63.855634,65.157304,57.760532,47.84826,35.030636,28.049725
736,21,5,30,1800,200,53.77469217,1.534384,0.407041,5.635936,14.757966,27.684762,23.691907,22.870903,30.339337,27.984055,26.377991,31.434224,40.007606,41.296143,48.38367,51.041664,50.323951,54.95972,59.351542,60.230669,60.496915
737,24,30,75,1900,300,57.67864993,4.003843,7.159767,8.011651,9.72733,10.361867,10.623442,12.832774,32.406879,30.158769,28.448587,35.266496,43.09855,46.225805,43.547324,59.925813,61.198028,55.335519,54.086349,51.036112,43.295695
738,24,30,75,2000,350,55.24032836,9.3058,12.28927,14.434843,13.923825,15.631611,17.03343,18.866163,21.174686,32.7665,32.047505,32.494065,37.402237,45.294124,46.027871,53.086264,60.835211,53.390624,51.02704,52.413714,44.498312
739,21,70,60,2000,300,49.14780913,-23.068855,-18.443027,-14.327206,-11.983344,-8.339178,-4.540851,0.763084,7.258729,26.856435,36.227736,35.948931,35.16178,38.524674,45.411972,46.271233,51.613668,48.405683,49.256806,51.134047,47.662389
740,18,50,45,2000,300,48.15965082,-4.372653,-1.319846,0.508114,0.685509,2.107141,3.331543,5.633647,7.61906,23.095256,27.923172,32.820464,33.219698,38.492592,42.740683,44.66871,43.806513,46.188758,51.710489,57.563479,54.320918
741,15,10,30,1900,350,49.49163124,10.392718,13.444664,14.883802,15.069564,16.383721,17.741592,19.414212,19.534535,24.370849,26.311632,28.74943,30.201776,30.687915,35.041709,40.017022,44.913254,48.86889,56.796133,58.81909,58.957553
742,21,75,45,1700,200,46.88568083,-7.717651,-4.522839,-2.365135,-1.745809,0.471207,3.187002,19.850524,26.866521,26.675052,26.335545,28.525916,30.959147,36.882192,42.17779,47.501078,45.775526,46.813346,50.156853,49.400958,47.287466
743,15,100,75,1700,250,58.56136624,4.901273,7.992818,9.936121,10.21302,11.934596,13.853245,20.529828,37.654292,30.773768,36.946442,38.403364,44.750376,43.602532,48.266507,62.247247,60.20688,52.378807,46.510974,40.324427,32.569265
744,24,0,60,1800,350,61.88987014,12.985011,20.745137,22.22534,28.729462,37.684231,30.163312,23.067371,38.438146,38.611833,42.19581,42.78781,47.579672,54.780114,58.315893,61.628109,63.877532,60.737736,56.281893,54.336131,65.055915
745,15,100,60,1700,350,56.59478477,1.940819,5.511727,8.977976,13.021209,27.605208,29.728928,28.891497,32.658537,32.273643,37.803466,37.806453,42.48855,50.761711,51.116269,57.056393,58.655216,56.23963,48.794325,46.742172,32.381241
746,21,60,45,1700,200,47.9236047,-9.94214,-7.062932,-5.517957,-6.037984,-5.375175,-4.152668,21.450109,26.921471,26.194574,26.452443,33.867902,34.863087,34.66375,40.532126,47.264275,46.678747,48.450678,49.833609,53.857452,55.652151
747,24,95,60,1900,250,49.76849223,-13.999722,-11.079232,-9.507863,-9.811751,-9.034639,-8.811273,-7.925329,22.865866,28.16528,34.122487,32.573914,34.617897,39.711959,42.596789,49.680425,54.177576,47.175101,43.165665,40.006572,34.749426
748,24,60,75,2000,350,54.36103912,-19.00149,-16.098603,-14.211892,-14.654541,-12.930904,-11.771383,-8.461458,0.383348,28.80175,32.369022,37.294721,41.678015,41.802619,47.739832,54.424687,59.26164,47.571569,45.552207,45.248398,37.823049
749,21,40,60,1800,200,56.28266688,9.393154,12.573743,14.264513,14.452146,15.317895,17.016783,23.374666,31.293102,29.270727,40.461122,40.486706,45.008349,44.375024,49.611576,55.479297,56.030755,57.087513,59.304648,61.518311,57.873504
750,24,65,45,1900,250,44.49260772,-11.404778,-8.33007,-6.458569,-6.220359,-4.724526,-3.303113,-0.006187,15.877982,24.192342,25.295199,30.623504,30.371538,37.855453,39.496057,42.693778,39.700214,44.591767,49.533528,48.11865,48.62254
751,18,10,75,2000,350,60.29236423,10.434483,13.211704,17.274919,13.903558,17.443188,19.868051,22.245052,26.938971,36.019393,36.61866,40.829329,41.676966,43.931727,42.504667,60.593616,65.377939,56.345361,60.624059,57.539882,59.498916
752,18,0,75,1900,250,64.3260565,5.523228,8.907289,18.895844,15.604414,19.626526,23.715142,33.938126,38.48326,35.046441,41.083851,44.731524,48.859284,46.660447,57.236227,66.747668,67.116251,61.154631,60.256638,60.800612,61.700357
753,18,5,60,1800,350,66.46284232,9.772424,21.768475,23.401095,29.930187,37.800689,32.652541,29.325942,35.213316,39.93141,41.681666,44.261527,50.5288,57.134635,56.513594,65.513615,69.072647,63.547183,68.4997,71.634217,73.300223
754,21,55,45,1700,250,47.98635328,7.066225,10.088463,11.882503,11.908414,13.228392,14.32662,15.801685,18.452723,26.667918,27.233473,31.734815,34.719521,40.831338,42.309926,45.784553,41.405345,46.084666,53.250827,54.466519,54.605491
755,18,20,60,1700,200,60.07197211,-5.166693,-14.862084,1.479316,2.454339,12.619723,14.190584,24.673813,33.195096,26.691513,32.416126,30.671581,35.230383,42.053289,50.314397,59.151847,62.68511,59.590235,62.467163,67.338985,64.619723
756,21,60,30,1800,200,46.920174,-9.529826,-5.074581,-0.123564,5.472367,17.60664,20.766492,20.97829,25.911296,23.711818,26.14751,25.690773,36.291222,34.580703,45.031574,43.069846,44.734691,48.164798,53.045004,42.115943,31.823533
757,24,10,30,1700,300,42.72370236,-3.300767,0.136688,1.323697,1.876601,4.365697,6.889282,12.265853,27.688681,22.347667,21.101183,22.998022,24.969549,29.021762,28.524006,36.195767,40.661176,42.420365,51.65099,48.178532,45.970814
758,24,5,30,2000,250,45.82358015,-10.47239,-13.082703,-6.63946,-1.624515,2.884842,5.708395,24.99184,27.900796,20.558036,27.189279,25.610224,31.276608,25.219397,43.39046,40.683889,40.907473,46.826473,53.689421,47.193768,42.375264
759,18,5,60,1700,200,59.31182639,-0.531234,4.344944,7.544457,10.392708,19.797106,21.088707,26.511337,34.403344,33.832339,41.322952,41.098067,45.034068,45.955876,54.825069,58.722611,57.855912,61.673167,59.533861,62.822189,66.915646
760,18,50,60,1700,200,56.4466197,4.133735,7.098718,8.835031,8.716533,9.96593,10.293119,18.899998,33.368714,31.885263,38.46447,41.587394,43.575522,46.863328,49.557365,55.303375,59.852117,56.803646,55.336946,55.004082,54.792785
761,15,45,45,1900,250,51.29220423,0.790643,3.807341,5.598671,5.584252,6.883756,8.092113,9.770643,17.782228,28.466585,29.99626,35.902525,35.910169,39.700882,45.216468,48.054034,49.012716,49.117342,55.121712,59.410982,60.349691
762,24,40,60,1800,350,58.01476058,14.816627,17.645797,19.91049,19.378777,31.033306,25.990161,22.87243,35.657603,35.836267,41.76872,40.859759,44.733821,48.64408,56.256761,57.908208,59.888792,54.299513,50.698197,46.5833,38.756322
763,24,20,75,1900,200,66.847785,1.84431,7.189739,18.579799,23.039491,33.423695,30.385977,28.039956,31.773558,33.436683,38.171749,44.132573,50.47516,54.57115,56.690303,68.671637,71.120389,64.229314,57.271402,46.531612,38.807197
764,21,90,60,1700,250,50.15961443,-16.948417,-13.549535,-11.060406,-10.018255,-7.378041,-4.298872,0.599495,22.259624,29.563749,35.276818,32.418373,35.340409,39.782734,44.435174,51.571912,52.784605,46.147146,47.663378,44.741087,37.665578
765,18,45,45,1700,350,55.90017249,7.779288,11.284035,14.292035,16.244896,22.07714,31.911297,24.91362,30.21595,33.533339,33.830875,37.748318,39.257199,46.559425,51.40874,56.597868,56.190044,56.031422,56.497363,59.253474,50.653671
766,21,20,45,1900,300,53.7222042,4.860891,7.793033,9.976611,9.241076,10.999832,13.268938,13.661154,14.445398,27.393873,26.184702,24.938843,19.31763,33.819204,36.950003,43.30448,48.087685,51.610306,56.871338,62.519517,67.934989
767,18,60,60,1900,300,51.47568611,-0.19677,2.895712,4.815272,5.062782,6.692282,8.295181,10.94619,14.17541,28.860995,37.686114,38.103826,37.807059,41.313719,48.025711,47.313695,54.807792,49.846156,49.311291,53.788124,49.816473
768,21,15,60,1700,250,57.56942437,0.217061,-1.550195,5.049514,4.481815,11.356379,8.878541,9.02793,31.957288,32.318064,34.10006,30.361322,30.926237,38.444933,45.62403,52.382937,60.590747,55.298169,60.212086,66.231485,65.938117
769,24,80,60,1800,300,48.51200592,-5.309695,-2.245107,-0.368784,-0.184518,1.347242,2.836805,5.385607,8.609641,25.850661,35.551239,35.321008,33.643944,37.764226,44.160459,47.049133,51.522774,48.423668,46.091841,45.686729,40.830633
770,18,60,60,1800,350,60.04620543,10.831027,13.691876,15.070551,14.339368,31.298876,31.615734,28.188373,29.530424,32.347056,40.389414,38.096982,46.253955,51.526657,56.122668,62.044857,61.31042,55.798555,54.592984,52.279792,40.22167
771,18,10,30,1700,300,51.00222743,10.80939,13.7625,15.849492,15.725115,17.081729,17.491043,19.124852,29.610343,26.723216,26.976485,27.821519,29.544726,31.696171,36.534979,43.488546,42.538026,54.369173,58.699177,58.617261,59.012235
772,18,10,30,1700,250,52.24859017,2.183903,4.44386,7.567185,7.949213,10.295208,10.274048,25.470889,28.62045,23.346089,24.439586,25.981001,28.796112,29.066868,45.462574,44.901027,47.801469,52.937418,61.137998,57.91186,58.742527
773,21,85,75,1700,300,55.1251626,4.272102,7.322064,9.170471,9.30641,10.776057,12.156781,14.589688,24.621637,30.190246,34.503984,36.199264,38.049147,41.149363,45.006828,58.833025,56.623928,50.067096,48.249673,43.271951,33.518611
774,24,45,30,1800,350,40.12479855,-10.073251,-7.08001,-5.270519,-5.322317,-4.104162,-3.3467,-2.16472,1.833231,15.346564,19.396211,20.746926,28.682722,31.383478,37.239451,36.681686,34.606532,42.115891,45.093302,42.888592,44.982389
775,24,30,30,2000,250,45.06927857,3.496847,6.517768,8.509053,8.617244,10.267064,11.317523,23.968498,24.196485,15.70097,22.281408,26.504924,30.427081,29.444725,41.265281,41.949547,38.469185,48.699734,52.140831,45.825626,42.255458
776,24,5,75,2000,350,57.18698377,-7.339388,-1.99776,-2.275068,4.963497,3.183545,3.84511,12.071476,22.771513,34.890299,35.986159,38.465388,41.685243,43.654557,47.114441,56.910493,62.633001,52.964886,51.090071,50.791444,48.244996
777,18,75,60,1800,350,58.63909708,19.364841,22.340271,23.989277,23.433759,31.416823,34.716466,30.167236,33.422453,32.809315,39.329277,40.029707,47.086029,49.665035,54.361242,58.818379,61.765175,56.197069,51.269802,46.590535,34.607923
778,24,20,45,1700,350,56.14562606,3.179953,7.072927,12.944032,16.820624,27.517301,29.752883,24.095184,26.89844,27.245375,30.209751,36.506072,41.036993,47.066805,52.554086,57.859308,55.912926,56.581423,53.411908,52.214694,50.853145
779,18,50,75,1700,300,57.4537007,3.555838,6.592795,8.462702,8.478356,9.963906,11.35526,13.802849,28.804133,32.287175,36.175145,40.581732,44.318457,46.635249,48.620617,55.750863,62.464154,57.240659,54.332743,48.337513,45.507676
780,18,35,30,1700,250,48.61099617,-1.794738,1.364502,3.58328,4.073616,6.444478,8.818613,23.79471,28.224194,21.224075,26.846217,26.972101,32.965729,32.221327,42.901384,44.332761,42.361067,49.067934,57.158956,53.57952,52.063678
781,21,90,30,1800,200,44.10937948,-4.92867,-1.383789,1.673286,4.340581,11.99492,17.464775,17.637473,27.708619,19.499148,23.779324,22.834233,35.637872,33.239781,41.907276,45.012994,40.963193,43.649933,43.143518,31.585543,20.946721
782,24,95,30,2000,250,38.66812816,-8.220611,-5.008645,-2.802978,-2.069272,0.427361,3.998361,15.101774,23.745356,18.83509,22.187911,21.780176,26.741842,27.142181,37.490502,37.551028,37.178383,38.028736,40.511818,30.290548,23.30022
783,21,60,30,1800,250,42.62517599,-1.503382,1.638666,3.688273,4.173425,6.26111,9.08035,20.192034,25.820522,21.332078,22.327682,26.115921,31.4035,30.459602,35.512512,38.607416,39.301516,46.097039,49.733399,42.073483,41.766465
784,15,75,30,1800,200,45.73227185,3.828084,7.146442,9.681521,11.525714,18.47938,23.241899,26.539356,27.385552,26.090949,26.043239,27.898379,40.436958,38.507139,42.001126,42.176741,43.977802,44.094625,48.168874,37.46102,30.277818
785,15,100,60,1900,300,49.44082121,-16.889947,-14.071761,-12.775824,-13.549555,-13.683673,-15.134942,-11.198739,1.510529,24.308617,36.609521,37.463045,37.370317,40.262195,45.348918,46.040467,52.758659,49.642712,43.479998,42.868702,36.079258
786,21,25,60,1700,250,56.65161142,-8.970976,-2.233765,-1.912863,0.430392,-1.421282,2.681867,8.261387,30.580033,30.952587,30.153647,30.630381,34.606377,43.196335,44.171705,56.353201,59.868169,55.348491,58.089707,62.352181,62.001039
787,24,0,45,1900,300,49.2603229,-7.830553,-4.028374,-1.846018,0.525495,-0.722611,3.07122,10.592297,16.109668,28.336745,28.639481,31.499057,33.37965,38.91387,40.316169,43.374535,46.475442,46.666845,52.867514,59.538138,57.669749
788,21,5,45,1700,350,61.78665312,18.137476,20.75257,24.410408,20.52384,28.367308,32.754107,33.836585,36.932979,36.055808,34.376494,40.044138,44.198824,47.880806,52.512905,59.424068,56.173017,60.546592,61.600546,71.36908,73.367098
789,15,20,45,1800,350,62.13562771,14.675574,18.146577,20.74195,23.945803,30.207745,34.736756,29.027586,31.695663,32.046819,36.335116,37.096493,45.316786,44.873568,54.804212,59.446791,61.990786,61.186504,67.881995,70.335907,66.897063
790,21,70,30,1900,300,39.72050701,-16.426085,-13.462267,-11.824273,-12.037749,-11.186793,-11.196448,-11.733271,17.342264,19.351171,23.204503,22.432816,24.254225,27.673043,34.423277,33.263863,37.281681,43.304173,46.583998,43.288259,37.835386
791,21,55,75,2000,250,59.07113122,-1.981466,1.198273,3.161607,4.004805,6.104486,9.013006,24.551365,37.31542,29.622838,35.335758,42.394577,47.588941,45.60164,46.49188,60.192957,62.547394,60.255142,54.271789,48.952439,44.301299
792,15,30,45,1800,350,59.90772692,2.495566,7.771006,14.349583,18.077544,25.900635,33.518332,28.107304,33.686391,32.505929,35.740779,39.696849,42.628072,46.736903,50.685312,58.631699,58.949338,61.150542,64.08336,68.274739,62.670125
793,18,100,45,2000,250,42.88440235,-26.1869,-22.997189,-20.856933,-20.403524,-18.570198,-16.714167,-13.069085,12.678007,25.743942,26.538738,27.596253,28.03177,33.194224,37.355575,44.063156,40.586488,39.801331,46.96902,44.848487,43.678821
794,24,75,75,1900,200,62.27976557,7.070085,9.979718,11.434111,10.840429,27.267437,32.768248,31.600578,32.739866,31.022641,35.11773,42.401356,50.521412,51.981264,52.997135,65.404915,64.314998,56.12276,45.458993,29.486189,14.423287
795,15,65,60,1800,200,56.86908384,-3.194326,-0.207831,1.340581,1.075495,1.700575,2.042985,14.279298,33.611045,33.485365,39.068756,38.344378,38.484492,46.023785,49.802178,57.955938,60.788083,53.308765,51.887795,52.109276,48.469967
796,15,15,30,1900,350,49.04819842,-12.946834,-9.875891,-9.718457,-6.874128,-2.368681,-1.343489,3.949538,15.129529,22.024878,23.95182,25.413402,25.721741,23.924019,34.219019,39.372158,41.52983,47.590261,56.556025,56.542348,61.498637
797,21,20,45,1700,200,57.34049157,10.21656,13.247045,14.432745,15.104491,15.31381,12.555794,25.476829,29.425938,26.460399,25.620803,28.93814,34.093283,35.548797,44.967241,53.829605,52.402679,55.931346,60.777057,66.620955,69.610431
798,21,90,30,1800,250,39.79460585,-19.160472,-15.197856,-11.680093,-9.396665,-5.111579,0.606226,14.887152,24.133483,20.912642,22.420888,22.845955,25.265193,27.298393,37.931192,37.772631,36.471984,42.44746,43.837078,34.414082,29.868871
799,15,15,30,1800,200,56.84446918,15.02346,17.778157,19.920984,19.390707,26.930383,28.568587,29.288967,28.541775,27.351286,32.724995,34.233987,40.671684,43.126314,51.881311,53.555645,52.866766,59.652211,64.070136,59.015141,61.986239
800,21,15,75,1700,300,60.33363673,-0.673573,3.489233,-0.213491,9.225492,7.996195,6.341228,15.611363,35.132256,32.143289,32.868004,33.780997,35.95032,38.671288,45.164897,60.466667,65.509771,58.224331,60.652463,59.336322,56.961059
801,24,15,75,1900,300,58.95872657,11.162708,14.027712,17.057791,15.121394,17.768176,19.722475,21.95365,35.110854,32.23813,32.676633,34.578185,38.519896,41.759733,40.770012,60.366351,63.896773,54.824728,56.99752,52.47388,52.110301
802,15,75,75,1800,300,58.71416103,7.993227,10.985836,12.717526,12.641903,13.788495,14.536857,15.365744,22.105345,31.697862,37.909042,39.120432,40.899461,44.885896,49.450279,60.329128,63.361689,52.83968,49.318429,40.92122,34.504102
803,24,10,75,1900,200,63.12956196,1.05681,10.008391,21.170845,26.710589,34.697777,30.503397,27.893443,40.234218,36.34285,37.230005,46.43832,50.098388,53.389545,52.624597,65.942859,65.430867,58.945085,54.526317,45.940591,45.476481
804,15,30,60,2000,250,58.12184543,-2.336171,-0.00518,2.898853,3.082183,6.121584,5.77331,9.244732,28.62087,33.858858,38.778176,39.550841,41.973584,46.739335,50.568078,55.609072,61.225064,56.783861,59.742634,64.259291,62.692164
805,15,5,60,1800,200,62.47904352,7.922102,16.821947,15.797409,18.610255,19.849509,23.735819,27.378433,35.385335,36.680594,43.708667,43.702778,45.600053,44.853155,55.122958,62.105511,64.888261,61.413969,64.312879,68.004268,66.732436
806,21,50,45,1700,200,51.66960305,2.570193,5.642799,7.494027,7.772639,9.238234,10.208489,23.222266,27.784424,25.344197,28.312797,36.054233,37.040545,39.550072,42.258817,48.919674,48.766348,55.797607,54.528442,58.01575,59.400963
807,21,75,60,1800,200,52.80430868,0.994209,3.965382,5.630691,5.469528,6.413381,6.711623,13.594897,30.865558,29.947634,36.047538,33.391403,36.45217,43.628789,47.351524,51.158555,57.271473,50.227635,50.967593,48.886439,42.264886
808,15,40,30,1900,300,46.69783403,-4.922356,-1.903681,-0.120749,-0.148255,1.141456,1.940135,3.310497,20.870538,23.192076,27.11469,27.973708,31.770979,32.648188,42.053367,40.541075,41.924896,47.049328,55.33403,50.803223,47.912261
809,15,10,60,2000,250,60.5193332,1.799665,-7.092928,7.84523,7.908413,16.638691,14.642103,13.120524,32.602258,34.464607,40.717662,39.892356,39.098113,42.735272,47.905216,58.158448,62.64991,59.487616,63.688447,66.823388,70.302533
810,21,30,60,1800,350,63.81993955,13.284043,14.964738,16.795139,12.825564,33.307037,27.871466,25.637663,34.445494,38.03451,43.853247,42.908506,48.270038,53.814587,60.116929,63.216042,65.805628,65.024538,65.225774,61.255408,53.460652
811,18,55,45,2000,200,50.5133122,5.568138,8.631834,10.505516,10.710925,12.269513,13.721734,23.80277,28.745233,28.016612,28.202444,34.908531,35.466176,38.298143,45.534485,50.858299,49.806738,49.204279,52.791326,54.399437,56.986061
812,15,45,30,1900,300,45.31090431,-15.568724,-12.23035,-9.815643,-8.910617,-6.376949,-3.508184,1.827626,19.41437,22.391007,27.005228,28.245946,31.703308,32.831916,40.31468,39.113239,41.63949,45.178302,53.821751,48.64177,47.188701
813,24,45,30,2000,200,45.74723947,3.961741,7.289672,10.029639,12.191557,18.257068,15.807428,21.294662,26.881117,26.494868,28.490619,30.096817,31.619815,39.158076,42.837432,44.987075,44.515047,46.909424,46.575851,38.05561,31.142001
814,18,80,75,1900,250,56.59214554,-9.450246,-6.188524,-3.835169,-3.067356,-0.414573,3.562147,20.797331,36.8829,31.176144,34.862546,39.044125,39.144614,44.625282,49.282982,59.312765,58.959271,52.960076,50.369748,42.668835,34.478917
815,21,60,75,1700,300,54.45605072,9.009724,12.056841,13.908341,14.016692,15.484593,16.830214,19.089381,28.464855,31.099738,34.94726,37.938302,42.076773,45.264053,45.660519,54.428784,58.52084,53.452686,50.244741,46.167348,41.582953
816,15,85,45,2000,300,44.02693502,-0.121999,2.915996,4.732459,4.824621,6.207668,7.403424,9.334156,10.956152,17.958961,28.424704,33.489337,30.543926,36.035681,39.902844,43.730409,44.3122,39.791449,40.064045,47.921004,45.806874
817,21,20,30,1800,250,49.40484393,-0.186761,2.595502,5.095923,5.40411,7.487495,8.406181,24.685746,25.952112,17.467608,17.854397,19.502162,26.545364,29.178751,38.538588,45.33956,44.778905,50.386821,57.541818,56.348438,56.89989
818,15,30,30,1900,300,48.39584024,3.265244,6.256979,8.057439,7.98504,9.193221,9.813305,10.643363,23.859888,24.61443,26.143955,27.232771,30.547258,32.871283,40.696407,40.145901,43.820074,46.95079,57.413957,55.05579,54.363579
819,18,0,60,1800,350,67.26818994,16.331416,11.418648,23.111999,28.115172,39.253273,36.297998,32.517944,38.116723,42.376803,40.347616,45.512086,50.884121,57.394688,58.502026,64.706629,68.69621,68.673997,67.821955,73.059904,76.342951
820,24,40,75,1800,250,58.129434,5.457125,8.438681,10.723662,9.999625,12.100987,14.164129,27.894078,34.212013,27.016356,36.864511,42.840958,46.742106,45.678959,49.552439,60.134535,60.69085,57.189279,51.771851,44.859012,36.26576
821,18,5,30,1700,250,49.75571416,-4.005845,-4.237598,1.652002,4.02913,8.4073,9.177005,25.416553,29.761859,24.585922,27.881231,28.942406,32.992979,31.244456,44.800462,44.915588,40.292615,53.489328,56.115629,54.024559,58.122527
822,15,40,45,1900,250,53.27690927,6.802911,9.832196,11.608209,11.715693,13.01588,13.992276,16.120151,21.18388,29.491055,30.55507,35.641366,37.208053,40.595526,45.300907,49.016878,50.499285,51.247923,59.258128,62.048188,61.180212
823,24,70,60,2000,200,53.12311936,-12.123794,-9.003558,-6.897075,-6.282216,-3.552618,0.820485,17.400312,30.300143,28.863968,33.622605,34.420722,34.261144,41.926693,47.376144,52.282613,57.847937,52.257678,45.932094,45.153292,40.116725
824,18,75,45,2000,300,43.80987251,-22.093644,-18.922677,-16.886512,-16.486532,-14.760763,-13.149625,-10.577554,-6.860787,19.105964,27.411584,31.848999,29.209918,35.064608,37.716205,43.397385,42.403231,40.737248,44.101208,50.504015,49.834728
825,24,50,75,1900,200,62.25965076,6.874845,10.183205,13.561758,14.410562,29.276335,29.779385,28.716109,40.548428,34.221294,42.449016,43.120821,48.738983,54.225884,52.348367,62.576769,66.815865,58.689987,48.42811,35.588136,29.27657
826,15,95,45,2000,300,43.60979764,-6.63723,-3.626094,-1.856895,-1.856527,-0.605383,0.343681,1.619365,1.093222,17.100595,27.671601,32.034584,30.663987,35.660791,39.972976,43.323763,42.699056,43.391707,41.25915,46.305075,43.762503
827,24,45,45,1900,250,47.9515698,1.505543,4.543463,6.447097,6.442003,7.92674,9.514308,11.482435,18.664717,24.569539,23.737335,33.071953,35.1953,41.737745,41.235034,46.352684,45.762645,44.919746,49.798456,55.554105,53.635724
828,21,70,60,1700,250,50.6617443,-2.301065,0.788187,2.718421,2.991461,4.676539,6.473479,9.840287,23.76331,30.125713,36.827093,35.220071,34.849342,41.878769,43.912595,47.169317,54.915793,50.00685,49.859322,50.831064,45.650511
829,24,55,30,1700,300,40.69425857,-6.978608,-3.887329,-1.972206,-1.69289,0.003521,1.877876,5.761445,20.871127,17.817141,21.174393,23.72004,28.456908,32.244725,34.823177,37.98717,35.677377,41.903549,48.270658,40.956173,37.005741
830,18,90,45,1700,350,50.98153507,1.901099,5.138223,7.391463,8.31087,21.679876,28.562889,25.758554,19.972187,27.755772,28.781445,32.263596,37.759627,42.083386,47.746969,53.331431,49.806438,48.024192,47.4415,43.246036,37.534375
831,18,40,45,2000,250,52.60781553,-7.250141,-4.340238,-2.500925,-3.205523,-2.093453,-0.25964,2.062134,19.786637,27.349309,27.278378,33.504771,35.2425,40.728586,42.43632,48.178013,45.88472,49.444028,58.516529,62.303661,62.025851
832,21,55,75,1700,200,66.30516503,17.554508,20.533053,22.085135,21.973644,31.590756,33.061122,34.195843,38.719859,36.800496,41.193646,41.157629,45.712913,52.475306,58.584502,69.082478,69.519527,62.207544,58.023339,47.009764,35.246136
833,24,90,60,1900,250,51.04153478,2.53805,5.580693,7.410953,7.521896,8.947656,10.237239,12.378427,23.452716,29.195003,34.860565,33.495716,35.13888,39.782362,43.751561,52.009912,54.696196,48.487922,48.835687,43.84286,36.01855
834,24,100,45,1900,200,44.46467066,-1.393226,1.657751,3.514781,3.683614,5.260647,7.144757,19.260782,23.966111,24.517934,22.309165,28.948208,28.789737,34.62795,41.016957,44.915603,42.743553,48.205148,40.630963,40.211701,34.853051
835,24,100,75,1900,200,61.06650953,10.124431,13.189913,15.063628,15.536304,28.7005,32.939428,28.919566,41.952633,29.149172,33.826667,36.925338,46.298875,50.078452,50.667717,65.231921,61.154479,52.302637,41.625181,32.045322,14.118516
836,18,90,30,2000,350,36.15510275,-8.945271,-5.934587,-4.177447,-4.184392,-2.953858,-2.030982,-0.713039,-0.654943,13.219514,23.151582,23.03826,22.643787,25.86901,31.117117,31.177963,33.721628,38.278575,43.147749,34.499159,33.57598
837,18,95,75,1900,250,56.22112039,-4.585994,-1.458343,0.578164,1.001878,3.067774,5.943921,20.573641,36.989431,29.891239,32.737324,37.950072,41.007194,42.39271,48.051645,58.26876,59.550432,54.804993,47.598155,39.570043,29.800329
838,21,60,45,1700,350,53.49581295,10.957854,14.065194,15.999493,16.157432,21.947395,29.724854,23.126453,27.640445,29.564178,32.357107,35.390155,37.496463,40.50078,52.009432,54.208637,51.442635,53.266973,54.925717,53.68285,44.296995
839,18,100,45,1700,350,52.33324204,9.075662,12.171713,14.105498,14.287526,23.377569,29.661679,21.88238,24.488367,27.787684,28.057895,35.40674,38.052412,44.437645,47.718464,55.825599,47.731286,47.048685,46.123512,47.189766,36.527176
840,24,80,75,1900,200,58.72008971,10.802482,13.925137,16.015667,17.148325,26.7679,31.55289,32.904054,34.108134,32.36495,35.930704,40.982835,47.372934,51.47216,53.618132,60.079427,61.077185,53.134206,45.174928,32.652601,22.751678
